Date,ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_Not Cancelled,avg_room_price,special_requests,status
2018-11-01,INN00831,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110,0,Cancelled
2018-04-08,INN00832,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,Online,0,0,0,78,0,Cancelled
2018-03-11,INN00833,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,85,0,Not Cancelled
2017-10-01,INN00834,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,1,0,0,Not Cancelled
2018-06-10,INN00835,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,130,1,Not Cancelled
2018-05-26,INN00836,1,0,0,3,Meal Plan 1,0,Room_Type 6,159,Online,0,0,0,187.85,0,Cancelled
2018-08-24,INN00837,3,0,0,3,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,168.3,2,Not Cancelled
2018-11-16,INN00838,2,0,0,4,Not Selected,0,Room_Type 1,17,Online,0,0,0,74.8,2,Not Cancelled
2018-04-21,INN00839,2,0,2,3,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,112.2,0,Cancelled
2018-01-04,INN00840,2,0,1,0,Meal Plan 1,1,Room_Type 4,1,Online,0,0,0,106,1,Not Cancelled
2018-09-30,INN00841,2,0,2,3,Meal Plan 1,0,Room_Type 4,159,Online,0,0,0,134.46,2,Cancelled
2018-09-12,INN00842,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,108,1,Not Cancelled
2017-11-03,INN00843,2,0,0,5,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,90.95,1,Not Cancelled
2018-02-21,INN00844,1,0,2,1,Not Selected,0,Room_Type 1,9,Online,0,0,0,79,0,Cancelled
2018-09-16,INN00845,3,0,0,2,Meal Plan 1,0,Room_Type 4,111,Online,0,0,0,168.3,3,Not Cancelled
2017-09-18,INN00846,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,Not Cancelled
2017-09-17,INN00847,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,Offline,0,0,0,82,0,Not Cancelled
2018-05-24,INN00848,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,110,1,Not Cancelled
2017-08-20,INN00849,2,1,0,1,Meal Plan 1,0,Room_Type 1,3,Online,1,0,1,106,3,Not Cancelled
2018-08-22,INN00850,2,0,1,2,Meal Plan 2,0,Room_Type 1,194,Online,0,0,0,102.25,1,Cancelled
2018-06-23,INN00851,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,95,0,Not Cancelled
2017-10-07,INN00852,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,Corporate,0,0,0,85.5,0,Not Cancelled
2018-02-26,INN00853,2,1,1,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,102.37,1,Not Cancelled
2018-06-17,INN00854,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,129,1,Not Cancelled
2017-08-19,INN00855,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,106,2,Not Cancelled
2018-11-04,INN00856,2,0,0,2,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,102.6,0,Not Cancelled
2017-10-28,INN00857,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,92.4,1,Not Cancelled
2018-03-07,INN00858,2,0,1,2,Not Selected,0,Room_Type 1,40,Online,0,0,0,82.1,1,Not Cancelled
2018-07-10,INN00859,2,0,1,0,Meal Plan 1,0,Room_Type 1,184,Online,0,0,0,105.3,1,Cancelled
2018-10-12,INN00860,2,1,1,4,Meal Plan 1,0,Room_Type 1,73,Online,0,0,0,135,1,Cancelled
2018-06-07,INN00861,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,130,0,Cancelled
2018-04-02,INN00862,2,0,1,1,Not Selected,0,Room_Type 1,79,Online,0,0,0,76.5,0,Cancelled
2018-05-08,INN00863,2,0,2,1,Not Selected,0,Room_Type 1,6,Online,0,0,0,108,2,Not Cancelled
2018-12-02,INN00864,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85,0,Not Cancelled
2018-10-10,INN00865,2,0,1,1,Meal Plan 1,0,Room_Type 4,11,Offline,0,0,0,107,0,Not Cancelled
2018-12-02,INN00866,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85,2,Not Cancelled
2018-02-04,INN00867,2,0,2,3,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,73.95,0,Cancelled
2018-03-04,INN00868,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,88.4,0,Not Cancelled
2018-04-13,INN00869,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,Corporate,1,0,2,67,1,Not Cancelled
2018-03-08,INN00870,1,0,0,3,Meal Plan 1,0,Room_Type 4,16,Corporate,0,0,0,76,0,Not Cancelled
2018-05-22,INN00871,1,0,2,2,Meal Plan 1,0,Room_Type 1,48,Offline,0,0,0,81,0,Not Cancelled
2018-09-30,INN00872,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,Online,0,0,0,160,0,Cancelled
2018-10-30,INN00873,1,0,2,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,150,2,Not Cancelled
2018-10-13,INN00874,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,90,0,Not Cancelled
2017-09-22,INN00875,2,0,0,2,Meal Plan 2,0,Room_Type 1,69,Offline,0,0,0,106,0,Not Cancelled
2018-05-01,INN00876,2,0,2,2,Not Selected,0,Room_Type 1,99,Online,0,0,0,89.25,0,Cancelled
2018-04-03,INN00877,2,1,2,1,Not Selected,0,Room_Type 1,73,Online,0,0,0,94,1,Not Cancelled
2018-10-11,INN00878,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,120,0,Cancelled
2018-09-15,INN00879,2,0,0,1,Not Selected,0,Room_Type 1,30,Online,0,0,0,125.1,2,Not Cancelled
2017-11-06,INN00880,2,0,2,2,Meal Plan 1,0,Room_Type 4,56,Offline,0,0,0,60,0,Not Cancelled
2018-12-18,INN00881,2,0,2,0,Meal Plan 1,0,Room_Type 1,83,Offline,0,0,0,75,0,Not Cancelled
2018-05-24,INN00882,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,125.1,0,Not Cancelled
2018-12-22,INN00883,2,0,2,3,Meal Plan 1,0,Room_Type 4,92,Online,0,0,0,96.9,1,Not Cancelled
2018-02-12,INN00884,2,0,1,2,Meal Plan 1,0,Room_Type 4,11,Offline,1,1,0,93.8,0,Not Cancelled
2018-09-06,INN00885,2,0,0,2,Meal Plan 1,0,Room_Type 1,67,Online,0,0,0,98.1,1,Cancelled
2018-02-07,INN00886,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,64.64,0,Not Cancelled
2018-07-18,INN00887,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,105,1,Not Cancelled
2018-10-16,INN00888,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Online,0,0,0,90,0,Cancelled
2018-03-25,INN00889,2,0,2,2,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,74.8,1,Not Cancelled
2018-07-12,INN00890,2,0,0,5,Meal Plan 1,0,Room_Type 1,186,Online,0,0,0,90.95,2,Cancelled
2017-09-21,INN00891,1,0,1,0,Meal Plan 1,0,Room_Type 1,263,Offline,0,0,0,59.5,0,Not Cancelled
2017-07-18,INN00892,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Online,0,0,0,94.5,0,Cancelled
2018-06-02,INN00893,2,0,0,3,Meal Plan 1,0,Room_Type 4,114,Online,0,0,0,140.4,0,Cancelled
2018-07-06,INN00894,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,110,0,Cancelled
2018-10-03,INN00895,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,Corporate,1,0,2,95,0,Not Cancelled
2017-08-14,INN00896,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109,1,Not Cancelled
2017-12-06,INN00897,2,0,2,1,Not Selected,1,Room_Type 1,29,Offline,0,0,0,66,1,Not Cancelled
2018-10-06,INN00898,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Complementary,1,2,7,0,3,Not Cancelled
2018-03-04,INN00899,1,0,2,7,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,88.33,0,Cancelled
2018-10-13,INN00900,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105,0,Not Cancelled
2018-05-13,INN00901,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95,0,Cancelled
2018-05-31,INN00902,2,1,0,3,Meal Plan 1,0,Room_Type 1,124,Online,0,0,0,143.1,1,Cancelled
2017-10-06,INN00903,2,0,0,2,Meal Plan 2,0,Room_Type 1,104,Online,0,0,0,114,1,Cancelled
2017-09-16,INN00904,2,0,2,5,Meal Plan 1,0,Room_Type 1,51,Offline,0,0,0,75.6,1,Not Cancelled
2018-09-27,INN00905,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,135.9,3,Not Cancelled
2018-10-01,INN00906,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,108.9,2,Cancelled
2018-01-08,INN00907,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,70,0,Not Cancelled
2018-11-12,INN00908,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,93.6,0,Cancelled
2018-07-27,INN00909,2,0,0,1,Not Selected,0,Room_Type 1,56,Online,0,0,0,125.1,1,Not Cancelled
2018-08-12,INN00910,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,Offline,0,0,0,73,0,Not Cancelled
2017-09-21,INN00911,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,Offline,0,0,0,67,0,Not Cancelled
2017-12-30,INN00912,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,70,0,Not Cancelled
2018-06-05,INN00913,2,0,2,0,Meal Plan 1,0,Room_Type 4,174,Online,0,0,0,115.2,0,Cancelled
2018-11-02,INN00914,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,75,0,Not Cancelled
2017-09-04,INN00915,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,Offline,0,0,0,116,0,Not Cancelled
2018-01-03,INN00916,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,81,0,Not Cancelled
2017-09-20,INN00917,1,0,2,0,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,92.4,1,Not Cancelled
2018-06-23,INN00918,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,69.84,0,Not Cancelled
2017-09-24,INN00919,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,Not Cancelled
2018-01-15,INN00920,2,0,1,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,55.59,0,Not Cancelled
2017-09-14,INN00921,2,0,2,5,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,101.83,1,Not Cancelled
2018-09-08,INN00922,2,0,0,3,Meal Plan 1,0,Room_Type 1,176,Online,0,0,0,125.1,0,Cancelled
2018-07-11,INN00923,1,0,1,1,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,79,0,Not Cancelled
2018-12-27,INN00924,3,0,0,3,Meal Plan 1,0,Room_Type 4,156,Online,0,0,0,122.4,0,Not Cancelled
2018-08-15,INN00925,2,0,1,3,Meal Plan 1,0,Room_Type 4,182,Online,0,0,0,112.2,1,Cancelled
2018-09-15,INN00926,2,0,1,3,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,113.34,1,Not Cancelled
2018-10-03,INN00927,2,0,1,0,Not Selected,0,Room_Type 1,28,Online,0,0,0,126,0,Cancelled
2018-10-23,INN00928,2,0,2,1,Meal Plan 2,0,Room_Type 1,87,Offline,0,0,0,112.25,1,Not Cancelled
2018-05-13,INN00929,3,0,1,2,Meal Plan 1,0,Room_Type 4,99,Online,0,0,0,159.3,0,Cancelled
2017-10-18,INN00930,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,85,0,Not Cancelled
2018-05-10,INN00931,2,0,0,3,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,146,1,Not Cancelled
2018-11-01,INN00932,1,0,0,3,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,75,0,Not Cancelled
2018-10-14,INN00933,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,Online,0,0,0,115,0,Cancelled
2018-06-16,INN00934,2,1,2,3,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,168.5,2,Not Cancelled
2017-08-27,INN00935,1,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,80,1,Cancelled
2018-09-15,INN00936,2,0,0,3,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,159,2,Not Cancelled
2018-05-04,INN00937,2,0,0,3,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,156,1,Not Cancelled
2018-01-14,INN00938,0,2,0,3,Meal Plan 1,0,Room_Type 2,40,Online,0,0,0,6.67,1,Not Cancelled
2017-10-16,INN00939,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,80,0,Cancelled
2018-09-23,INN00940,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,128.8,1,Not Cancelled
2017-10-25,INN00941,1,0,2,1,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,71.64,0,Not Cancelled
2018-02-03,INN00942,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,80.3,1,Not Cancelled
2017-08-05,INN00943,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,Corporate,0,0,0,65,0,Not Cancelled
2017-10-03,INN00944,2,0,2,3,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,74.15,2,Not Cancelled
2017-09-19,INN00945,2,0,1,1,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,124,2,Not Cancelled
2018-03-08,INN00946,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,Corporate,0,0,0,75,0,Cancelled
2018-08-20,INN00947,3,0,0,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,168.3,2,Not Cancelled
2017-10-29,INN00948,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,85,0,Not Cancelled
2017-08-05,INN00949,2,0,0,4,Meal Plan 1,0,Room_Type 2,33,Online,0,0,0,67.5,1,Cancelled
2018-05-24,INN00950,2,0,0,3,Meal Plan 2,0,Room_Type 1,11,Offline,0,0,0,160,0,Not Cancelled
2018-03-28,INN00951,2,0,1,1,Not Selected,0,Room_Type 1,63,Online,0,0,0,80.1,0,Cancelled
2018-11-16,INN00952,2,0,0,2,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,75,0,Not Cancelled
2018-05-21,INN00953,2,0,2,2,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,126.9,2,Not Cancelled
2018-10-15,INN00954,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,115,0,Cancelled
2018-10-29,INN00955,0,2,1,1,Meal Plan 1,0,Room_Type 2,92,Online,0,0,0,81.5,2,Not Cancelled
2018-08-03,INN00956,2,0,0,1,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,166,1,Not Cancelled
2018-11-06,INN00957,1,0,2,3,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,143.3,1,Not Cancelled
2018-04-24,INN00958,2,2,2,1,Meal Plan 2,0,Room_Type 6,57,Online,0,0,0,228.6,0,Cancelled
2018-06-26,INN00959,2,0,2,1,Meal Plan 1,0,Room_Type 4,8,Offline,0,0,0,107,0,Not Cancelled
2018-08-20,INN00960,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,130,1,Not Cancelled
2018-01-20,INN00961,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,96,1,Not Cancelled
2018-09-10,INN00962,2,0,2,1,Not Selected,0,Room_Type 1,55,Online,0,0,0,91.51,1,Not Cancelled
2017-08-30,INN00963,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,90,2,Not Cancelled
2018-09-26,INN00964,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Online,0,0,0,107,0,Cancelled
2018-04-20,INN00965,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,Offline,0,0,0,80,1,Not Cancelled
2018-07-06,INN00966,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,110,0,Cancelled
2018-06-21,INN00967,2,0,0,3,Not Selected,1,Room_Type 1,69,Online,0,0,0,114.9,1,Not Cancelled
2018-06-16,INN00968,2,0,0,3,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,90,1,Not Cancelled
2018-04-06,INN00969,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,75,0,Cancelled
2018-06-24,INN00970,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95,0,Not Cancelled
2017-09-21,INN00971,2,0,1,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,124,2,Not Cancelled
2018-09-27,INN00972,2,0,0,4,Not Selected,0,Room_Type 1,133,Online,0,0,0,118.8,3,Not Cancelled
2018-03-02,INN00973,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,101,1,Not Cancelled
2018-06-22,INN00974,2,0,0,2,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,131,1,Not Cancelled
2018-11-25,INN00975,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,90,0,Not Cancelled
2017-12-04,INN00976,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,Offline,0,0,0,65,0,Not Cancelled
2018-07-26,INN00977,3,0,0,4,Meal Plan 1,1,Room_Type 4,62,Online,0,0,0,146.7,2,Not Cancelled
2017-10-02,INN00978,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100,0,Not Cancelled
2018-06-29,INN00979,2,0,0,2,Meal Plan 1,0,Room_Type 1,96,Online,0,0,0,118.8,1,Not Cancelled
2018-02-22,INN00980,2,0,1,2,Not Selected,0,Room_Type 1,37,Online,0,0,0,69.9,0,Cancelled
2018-09-18,INN00981,2,0,2,1,Meal Plan 1,0,Room_Type 1,38,Offline,0,0,0,85.5,0,Not Cancelled
2018-03-23,INN00982,3,0,0,2,Meal Plan 1,0,Room_Type 4,2,Online,0,0,0,169,3,Not Cancelled
2018-07-01,INN00983,2,0,1,2,Meal Plan 1,1,Room_Type 1,43,Online,0,0,0,126.9,1,Not Cancelled
2018-08-04,INN00984,2,0,2,5,Meal Plan 1,0,Room_Type 1,38,Offline,0,0,0,85,0,Not Cancelled
2017-09-07,INN00985,2,0,1,1,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,114.5,2,Not Cancelled
2017-09-18,INN00986,1,0,2,2,Not Selected,0,Room_Type 1,32,Online,0,0,0,141.53,2,Not Cancelled
2018-03-23,INN00987,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,88.7,0,Not Cancelled
2017-09-10,INN00988,2,0,1,3,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,89.25,0,Not Cancelled
2017-08-03,INN00989,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,Complementary,0,0,0,0,0,Not Cancelled
2018-11-07,INN00990,2,0,1,2,Not Selected,0,Room_Type 1,99,Online,0,0,0,161.1,2,Not Cancelled
2018-02-19,INN00991,2,0,0,2,Not Selected,0,Room_Type 1,22,Online,0,0,0,81,1,Not Cancelled
2018-04-16,INN00992,3,0,2,2,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,144.5,1,Not Cancelled
2018-07-03,INN00993,1,0,2,3,Not Selected,0,Room_Type 1,81,Online,0,0,0,103.5,0,Not Cancelled
2018-10-21,INN00994,2,1,1,2,Meal Plan 1,0,Room_Type 1,81,Online,0,0,0,135,0,Cancelled
2018-10-31,INN00995,2,0,1,1,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,102.15,1,Not Cancelled
2018-05-13,INN00996,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95,0,Cancelled
2017-10-13,INN00997,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Complementary,0,0,0,0,0,Not Cancelled
2018-12-22,INN00998,1,0,0,1,Meal Plan 1,0,Room_Type 1,79,Online,0,0,0,86.4,1,Not Cancelled
2017-09-19,INN00999,2,0,2,3,Not Selected,0,Room_Type 1,57,Online,0,0,0,66.53,1,Not Cancelled
2018-01-08,INN01000,2,0,2,5,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,79.54,1,Not Cancelled
2018-05-31,INN01001,2,0,0,4,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,112.8,0,Cancelled
2017-10-05,INN01002,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,112.2,0,Not Cancelled
2017-09-13,INN01003,2,0,2,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,75.6,0,Not Cancelled
2018-04-27,INN01004,2,0,0,4,Meal Plan 1,0,Room_Type 4,84,Online,0,0,0,118.15,1,Not Cancelled
2018-04-22,INN01005,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,121,2,Not Cancelled
2018-01-20,INN01006,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,2,0,0,Not Cancelled
2018-04-05,INN01007,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,95,1,Not Cancelled
2018-02-05,INN01008,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,91,1,Cancelled
2018-08-24,INN01009,2,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,99.33,1,Not Cancelled
2017-12-09,INN01010,3,1,0,4,Meal Plan 1,0,Room_Type 7,110,Offline,0,0,0,139.5,1,Not Cancelled
2018-06-12,INN01011,3,0,2,1,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,150.33,0,Not Cancelled
2018-03-05,INN01012,2,0,0,1,Not Selected,0,Room_Type 1,54,Online,0,0,0,69.5,1,Not Cancelled
2018-04-13,INN01013,2,0,0,2,Not Selected,0,Room_Type 1,64,Online,0,0,0,94.5,1,Not Cancelled
2018-05-27,INN01014,2,0,1,2,Meal Plan 1,0,Room_Type 1,52,Offline,0,0,0,85,0,Not Cancelled
2018-08-17,INN01015,2,0,0,4,Meal Plan 1,0,Room_Type 2,232,Online,0,0,0,81.82,1,Cancelled
2018-12-06,INN01016,3,0,0,4,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,105,0,Not Cancelled
2018-08-28,INN01017,2,0,2,3,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,123.8,0,Cancelled
2018-02-01,INN01018,2,1,1,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,93,2,Not Cancelled
2017-09-04,INN01019,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,Offline,0,0,0,116,0,Not Cancelled
2018-05-13,INN01020,1,2,2,3,Meal Plan 1,0,Room_Type 6,10,Online,0,0,0,215,0,Cancelled
2018-04-15,INN01021,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,85,0,Cancelled
2018-08-30,INN01022,2,0,0,5,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,114.66,1,Not Cancelled
2018-10-14,INN01023,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,Offline,0,0,0,78,1,Not Cancelled
2018-06-06,INN01024,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110,0,Not Cancelled
2017-09-18,INN01025,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,Not Cancelled
2018-11-03,INN01026,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Online,0,0,0,89,0,Cancelled
2018-04-06,INN01027,3,0,0,3,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,167,0,Cancelled
2018-03-29,INN01028,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,89,0,Not Cancelled
2017-10-16,INN01029,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,105.9,2,Not Cancelled
2018-08-02,INN01030,2,0,0,4,Meal Plan 1,0,Room_Type 1,244,Online,0,0,0,90.95,0,Cancelled
2018-10-03,INN01031,2,0,1,2,Meal Plan 1,0,Room_Type 1,11,Offline,0,0,0,85,0,Not Cancelled
2018-01-14,INN01032,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,Offline,0,0,0,60,0,Not Cancelled
2018-06-24,INN01033,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95,0,Not Cancelled
2018-06-26,INN01034,2,0,1,0,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,105.3,1,Cancelled
2018-12-12,INN01035,2,0,1,0,Not Selected,0,Room_Type 1,30,Online,0,0,0,108,3,Not Cancelled
2018-05-25,INN01036,2,0,0,4,Meal Plan 1,0,Room_Type 1,217,Online,0,0,0,90.1,2,Cancelled
2018-02-12,INN01037,2,0,1,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,79,1,Cancelled
2018-07-12,INN01038,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,116.27,1,Not Cancelled
2018-05-31,INN01039,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,106.25,0,Not Cancelled
2018-11-11,INN01040,2,0,2,2,Not Selected,0,Room_Type 1,56,Online,0,0,0,74.8,3,Not Cancelled
2017-07-25,INN01041,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Online,0,0,0,94.5,0,Cancelled
2018-04-22,INN01042,2,1,1,2,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,149,0,Cancelled
2018-03-17,INN01043,2,0,0,3,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,106.8,0,Not Cancelled
2017-09-04,INN01044,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,76.67,1,Not Cancelled
2018-04-09,INN01045,2,0,1,1,Meal Plan 1,0,Room_Type 4,87,Online,0,0,0,105.3,0,Cancelled
2017-09-01,INN01046,2,0,1,5,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,105,2,Not Cancelled
2017-12-10,INN01047,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,Online,0,0,0,0,0,Not Cancelled
2018-11-04,INN01048,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Online,0,0,0,89,0,Cancelled
2018-03-02,INN01049,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,86,1,Not Cancelled
2018-03-07,INN01050,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,Corporate,1,0,1,80,0,Not Cancelled
2018-04-12,INN01051,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,90.9,1,Not Cancelled
2018-09-28,INN01052,2,0,0,4,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,100,0,Cancelled
